route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
175,632013_000,24950,"Rialto ""D""",,0,100028,5157_0_4,
175,632013_000,24954,"Rialto ""D""",,0,100028,5157_0_4,
175,632013_000,24969,"Rialto ""D""",,0,100031,5157_0_4,
175,632014_000,26875,"Rialto ""D""",,0,100015,5157_0_4,
175,632014_000,26879,"Rialto ""D""",,0,100015,5157_0_4,
175,632014_000,26952,"Rialto ""D""",,0,100019,5157_0_4,
175,632014_000,27002,"Rialto ""D""",,0,100021,5157_0_4,
175,632014_000,27054,"Rialto ""D""",,0,100023,5157_0_4,
175,632014_000,27058,"Rialto ""D""",,0,100023,5157_0_4,
175,632014_000,27106,"Rialto ""D""",,0,100025,5157_0_4,
175,632014_000,27110,"Rialto ""D""",,0,100025,5157_0_4,
175,632014_000,27115,"Rialto ""D""",,0,100026,5157_0_4,
175,632014_000,27158,"Rialto ""D""",,0,100028,5157_0_4,
175,632014_000,27162,"Rialto ""D""",,0,100028,5157_0_4,
175,632014_000,27177,"Rialto ""D""",,0,100031,5157_0_4,
175,632015_000,29040,"Rialto ""D""",,0,100015,5157_0_4,
175,632015_000,29044,"Rialto ""D""",,0,100015,5157_0_4,
175,632015_000,29117,"Rialto ""D""",,0,100019,5157_0_4,
175,632015_000,29167,"Rialto ""D""",,0,100021,5157_0_4,
175,632015_000,29219,"Rialto ""D""",,0,100023,5157_0_4,
175,632015_000,29223,"Rialto ""D""",,0,100023,5157_0_4,
175,632015_000,29271,"Rialto ""D""",,0,100025,5157_0_4,
175,632015_000,29275,"Rialto ""D""",,0,100025,5157_0_4,
175,632015_000,29280,"Rialto ""D""",,0,100026,5157_0_4,
175,632015_000,29323,"Rialto ""D""",,0,100028,5157_0_4,
175,632015_000,29327,"Rialto ""D""",,0,100028,5157_0_4,
175,632015_000,29342,"Rialto ""D""",,0,100031,5157_0_4,
175,632016_000,31282,"Rialto ""D""",,0,100015,5157_0_4,
175,632016_000,31286,"Rialto ""D""",,0,100015,5157_0_4,
175,632016_000,31359,"Rialto ""D""",,0,100019,5157_0_4,
175,632016_000,31409,"Rialto ""D""",,0,100021,5157_0_4,
175,632016_000,31461,"Rialto ""D""",,0,100023,5157_0_4,
175,632016_000,31465,"Rialto ""D""",,0,100023,5157_0_4,
175,632016_000,31513,"Rialto ""D""",,0,100025,5157_0_4,
175,632016_000,31517,"Rialto ""D""",,0,100025,5157_0_4,
175,632016_000,31522,"Rialto ""D""",,0,100026,5157_0_4,
175,632016_000,31565,"Rialto ""D""",,0,100028,5157_0_4,
175,632016_000,31569,"Rialto ""D""",,0,100028,5157_0_4,
175,632016_000,31584,"Rialto ""D""",,0,100031,5157_0_4,
175,632017_000,33526,"Rialto ""D""",,0,100015,5157_0_4,
175,632017_000,33530,"Rialto ""D""",,0,100015,5157_0_4,
175,632017_000,33603,"Rialto ""D""",,0,100019,5157_0_4,
175,632017_000,33653,"Rialto ""D""",,0,100021,5157_0_4,
175,632017_000,33705,"Rialto ""D""",,0,100023,5157_0_4,
175,632017_000,33709,"Rialto ""D""",,0,100023,5157_0_4,
175,632017_000,33757,"Rialto ""D""",,0,100025,5157_0_4,
175,632017_000,33761,"Rialto ""D""",,0,100025,5157_0_4,
175,632017_000,33766,"Rialto ""D""",,0,100026,5157_0_4,
175,632017_000,33809,"Rialto ""D""",,0,100028,5157_0_4,
175,632017_000,33813,"Rialto ""D""",,0,100028,5157_0_4,
175,632017_000,33828,"Rialto ""D""",,0,100031,5157_0_4,
175,632018_000,35778,"Rialto ""D""",,0,100015,5157_0_4,
175,632018_000,35782,"Rialto ""D""",,0,100015,5157_0_4,
175,632018_000,35855,"Rialto ""D""",,0,100019,5157_0_4,
175,632018_000,35905,"Rialto ""D""",,0,100021,5157_0_4,
175,632018_000,35957,"Rialto ""D""",,0,100023,5157_0_4,
175,632018_000,35961,"Rialto ""D""",,0,100023,5157_0_4,
175,632018_000,36009,"Rialto ""D""",,0,100025,5157_0_4,
175,632018_000,36013,"Rialto ""D""",,0,100025,5157_0_4,
175,632018_000,36018,"Rialto ""D""",,0,100026,5157_0_4,
175,632018_000,36061,"Rialto ""D""",,0,100028,5157_0_4,
175,632018_000,36065,"Rialto ""D""",,0,100028,5157_0_4,
175,632018_000,36080,"Rialto ""D""",,0,100031,5157_0_4,
175,632019_000,38079,"Rialto ""D""",,0,100015,5157_0_4,
175,632019_000,38083,"Rialto ""D""",,0,100015,5157_0_4,
175,632019_000,38156,"Rialto ""D""",,0,100019,5157_0_4,
175,632019_000,38206,"Rialto ""D""",,0,100021,5157_0_4,
175,632019_000,38258,"Rialto ""D""",,0,100023,5157_0_4,
175,632019_000,38262,"Rialto ""D""",,0,100023,5157_0_4,
175,632019_000,38310,"Rialto ""D""",,0,100025,5157_0_4,
175,632019_000,38314,"Rialto ""D""",,0,100025,5157_0_4,
175,632019_000,38319,"Rialto ""D""",,0,100026,5157_0_4,
175,632019_000,38362,"Rialto ""D""",,0,100028,5157_0_4,
175,632019_000,38366,"Rialto ""D""",,0,100028,5157_0_4,
175,632019_000,38381,"Rialto ""D""",,0,100031,5157_0_4,
175,632020_000,40299,"Rialto ""D""",,0,100015,5157_0_4,
175,632020_000,40303,"Rialto ""D""",,0,100015,5157_0_4,
175,632020_000,40376,"Rialto ""D""",,0,100019,5157_0_4,
175,632020_000,40426,"Rialto ""D""",,0,100021,5157_0_4,
175,632020_000,40478,"Rialto ""D""",,0,100023,5157_0_4,
175,632020_000,40482,"Rialto ""D""",,0,100023,5157_0_4,
175,632020_000,40530,"Rialto ""D""",,0,100025,5157_0_4,
175,632020_000,40534,"Rialto ""D""",,0,100025,5157_0_4,
175,632020_000,40539,"Rialto ""D""",,0,100026,5157_0_4,
175,632020_000,40582,"Rialto ""D""",,0,100028,5157_0_4,
175,632020_000,40586,"Rialto ""D""",,0,100028,5157_0_4,
175,632020_000,40601,"Rialto ""D""",,0,100031,5157_0_4,
175,632021_000,42603,"Rialto ""D""",,0,100015,5157_0_4,
175,632021_000,42607,"Rialto ""D""",,0,100015,5157_0_4,
175,632021_000,42680,"Rialto ""D""",,0,100019,5157_0_4,
175,632021_000,42730,"Rialto ""D""",,0,100021,5157_0_4,
175,632021_000,42782,"Rialto ""D""",,0,100023,5157_0_4,
175,632021_000,42786,"Rialto ""D""",,0,100023,5157_0_4,
175,632021_000,42834,"Rialto ""D""",,0,100025,5157_0_4,
175,632021_000,42838,"Rialto ""D""",,0,100025,5157_0_4,
175,632021_000,42843,"Rialto ""D""",,0,100026,5157_0_4,
175,632021_000,42886,"Rialto ""D""",,0,100028,5157_0_4,
175,632021_000,42890,"Rialto ""D""",,0,100028,5157_0_4,
175,632021_000,42905,"Rialto ""D""",,0,100031,5157_0_4,
175,632022_000,44897,"Rialto ""D""",,0,100015,5157_0_4,
175,632022_000,44901,"Rialto ""D""",,0,100015,5157_0_4,
175,632022_000,44974,"Rialto ""D""",,0,100019,5157_0_4,
175,632022_000,45024,"Rialto ""D""",,0,100021,5157_0_4,
175,632022_000,45076,"Rialto ""D""",,0,100023,5157_0_4,
175,632022_000,45080,"Rialto ""D""",,0,100023,5157_0_4,
175,632022_000,45128,"Rialto ""D""",,0,100025,5157_0_4,
175,632022_000,45132,"Rialto ""D""",,0,100025,5157_0_4,
175,632022_000,45137,"Rialto ""D""",,0,100026,5157_0_4,
175,632022_000,45180,"Rialto ""D""",,0,100028,5157_0_4,
175,632022_000,45184,"Rialto ""D""",,0,100028,5157_0_4,
175,632022_000,45199,"Rialto ""D""",,0,100031,5157_0_4,
175,632023_000,47190,"Rialto ""D""",,0,100015,5157_0_4,
175,632023_000,47194,"Rialto ""D""",,0,100015,5157_0_4,
175,632023_000,47267,"Rialto ""D""",,0,100019,5157_0_4,
175,632023_000,47317,"Rialto ""D""",,0,100021,5157_0_4,
175,632023_000,47369,"Rialto ""D""",,0,100023,5157_0_4,
175,632023_000,47373,"Rialto ""D""",,0,100023,5157_0_4,
175,632023_000,47421,"Rialto ""D""",,0,100025,5157_0_4,
175,632023_000,47425,"Rialto ""D""",,0,100025,5157_0_4,
175,632023_000,47430,"Rialto ""D""",,0,100026,5157_0_4,
175,632023_000,47473,"Rialto ""D""",,0,100028,5157_0_4,
175,632023_000,47477,"Rialto ""D""",,0,100028,5157_0_4,
175,632023_000,47492,"Rialto ""D""",,0,100031,5157_0_4,
175,632024_000,49453,"Rialto ""D""",,0,100015,5157_0_4,
175,632024_000,49457,"Rialto ""D""",,0,100015,5157_0_4,
175,632024_000,49530,"Rialto ""D""",,0,100019,5157_0_4,
175,632024_000,49580,"Rialto ""D""",,0,100021,5157_0_4,
175,632024_000,49632,"Rialto ""D""",,0,100023,5157_0_4,
175,632024_000,49636,"Rialto ""D""",,0,100023,5157_0_4,
175,632024_000,49684,"Rialto ""D""",,0,100025,5157_0_4,
175,632024_000,49688,"Rialto ""D""",,0,100025,5157_0_4,
175,632024_000,49693,"Rialto ""D""",,0,100026,5157_0_4,
175,632024_000,49736,"Rialto ""D""",,0,100028,5157_0_4,
175,632024_000,49740,"Rialto ""D""",,0,100028,5157_0_4,
175,632024_000,49755,"Rialto ""D""",,0,100031,5157_0_4,
175,632025_000,51749,"Rialto ""D""",,0,100015,5157_0_4,
175,632025_000,51753,"Rialto ""D""",,0,100015,5157_0_4,
175,632025_000,51826,"Rialto ""D""",,0,100019,5157_0_4,
175,632025_000,51876,"Rialto ""D""",,0,100021,5157_0_4,
175,632025_000,51928,"Rialto ""D""",,0,100023,5157_0_4,
175,632025_000,51932,"Rialto ""D""",,0,100023,5157_0_4,
175,632025_000,51980,"Rialto ""D""",,0,100025,5157_0_4,
175,632025_000,51984,"Rialto ""D""",,0,100025,5157_0_4,
175,632025_000,51989,"Rialto ""D""",,0,100026,5157_0_4,
175,632025_000,52032,"Rialto ""D""",,0,100028,5157_0_4,
175,632025_000,52036,"Rialto ""D""",,0,100028,5157_0_4,
175,632025_000,52051,"Rialto ""D""",,0,100031,5157_0_4,
176,632001_000,517,"P.le Roma ""F""",,0,100021,5157_0_5,
176,632001_000,541,"P.le Roma ""F""",,0,100022,5157_0_5,
176,632001_000,566,"P.le Roma ""F""",,0,100023,5157_0_5,
176,632001_000,589,"P.le Roma ""F""",,0,100024,5157_0_5,
176,632002_000,2112,"P.le Roma ""F""",,0,100002,5157_0_5,
176,632002_000,2116,"P.le Roma ""F""",,0,100002,5157_0_5,
176,632002_000,2120,"P.le Roma ""F""",,0,100002,5157_0_5,
176,632002_000,2124,"P.le Roma ""F""",,0,100002,5157_0_5,
176,632002_000,2134,"P.le Roma ""F""",,0,100003,5157_0_5,
176,632002_000,2138,"P.le Roma ""F""",,0,100003,5157_0_5,
176,632002_000,2142,"P.le Roma ""F""",,0,100003,5157_0_5,
176,632002_000,2146,"P.le Roma ""F""",,0,100003,5157_0_5,
176,632002_000,2157,"P.le Roma ""F""",,0,100004,5157_0_5,
176,632002_000,2161,"P.le Roma ""F""",,0,100004,5157_0_5,
176,632002_000,2165,"P.le Roma ""F""",,0,100004,5157_0_5,
176,632002_000,2175,"P.le Roma ""F""",,0,100005,5157_0_5,
176,632002_000,2179,"P.le Roma ""F""",,0,100005,5157_0_5,
176,632002_000,2183,"P.le Roma ""F""",,0,100005,5157_0_5,
176,632002_000,2196,"P.le Roma ""F""",,0,100006,5157_0_5,
176,632002_000,2200,"P.le Roma ""F""",,0,100006,5157_0_5,
176,632002_000,2204,"P.le Roma ""F""",,0,100006,5157_0_5,
176,632002_000,2222,"P.le Roma ""F""",,0,100007,5157_0_5,
176,632002_000,2226,"P.le Roma ""F""",,0,100007,5157_0_5,
176,632002_000,2230,"P.le Roma ""F""",,0,100007,5157_0_5,
176,632002_000,2244,"P.le Roma ""F""",,0,100008,5157_0_5,
176,632002_000,2248,"P.le Roma ""F""",,0,100008,5157_0_5,
176,632002_000,2252,"P.le Roma ""F""",,0,100008,5157_0_5,
176,632002_000,2262,"P.le Roma ""F""",,0,100009,5157_0_5,
176,632002_000,2266,"P.le Roma ""F""",,0,100009,5157_0_5,
176,632002_000,2270,"P.le Roma ""F""",,0,100009,5157_0_5,
176,632002_000,2287,"P.le Roma ""F""",,0,100010,5157_0_5,
176,632002_000,2291,"P.le Roma ""F""",,0,100010,5157_0_5,
176,632002_000,2295,"P.le Roma ""F""",,0,100010,5157_0_5,
176,632002_000,2312,"P.le Roma ""F""",,0,100019,5157_0_5,
176,632002_000,2316,"P.le Roma ""F""",,0,100019,5157_0_5,
176,632002_000,2320,"P.le Roma ""F""",,0,100019,5157_0_5,
176,632002_000,2324,"P.le Roma ""F""",,0,100019,5157_0_5,
176,632002_000,2337,"P.le Roma ""F""",,0,100020,5157_0_5,
176,632002_000,2341,"P.le Roma ""F""",,0,100020,5157_0_5,
176,632002_000,2345,"P.le Roma ""F""",,0,100020,5157_0_5,
176,632002_000,2349,"P.le Roma ""F""",,0,100020,5157_0_5,
176,632002_000,2355,"P.le Roma ""F""",,0,100021,5157_0_5,
176,632002_000,2361,"P.le Roma ""F""",,0,100021,5157_0_5,
176,632002_000,2365,"P.le Roma ""F""",,0,100021,5157_0_5,
176,632002_000,2369,"P.le Roma ""F""",,0,100021,5157_0_5,
176,632002_000,2376,"P.le Roma ""F""",,0,100022,5157_0_5,
176,632002_000,2380,"P.le Roma ""F""",,0,100022,5157_0_5,
176,632002_000,2384,"P.le Roma ""F""",,0,100022,5157_0_5,
176,632002_000,2388,"P.le Roma ""F""",,0,100022,5157_0_5,
176,632002_000,2398,"P.le Roma ""F""",,0,100023,5157_0_5,
176,632002_000,2402,"P.le Roma ""F""",,0,100023,5157_0_5,
176,632002_000,2406,"P.le Roma ""F""",,0,100023,5157_0_5,
176,632002_000,2417,"P.le Roma ""F""",,0,100024,5157_0_5,
176,632002_000,2421,"P.le Roma ""F""",,0,100024,5157_0_5,
176,632002_000,2425,"P.le Roma ""F""",,0,100024,5157_0_5,
176,632002_000,2429,"P.le Roma ""F""",,0,100024,5157_0_5,
176,632002_000,2436,"P.le Roma ""F""",,0,100025,5157_0_5,
176,632002_000,2440,"P.le Roma ""F""",,0,100025,5157_0_5,
176,632002_000,2444,"P.le Roma ""F""",,0,100025,5157_0_5,
176,632002_000,2448,"P.le Roma ""F""",,0,100025,5157_0_5,
176,632002_000,2463,"P.le Roma ""F""",,0,100026,5157_0_5,
176,632002_000,2467,"P.le Roma ""F""",,0,100026,5157_0_5,
176,632002_000,2471,"P.le Roma ""F""",,0,100026,5157_0_5,
176,632002_000,2478,"P.le Roma ""F""",,0,100027,5157_0_5,
176,632002_000,2482,"P.le Roma ""F""",,0,100027,5157_0_5,
176,632002_000,2486,"P.le Roma ""F""",,0,100027,5157_0_5,
176,632002_000,2490,"P.le Roma ""F""",,0,100027,5157_0_5,
176,632002_000,2508,"P.le Roma ""F""",,0,100028,5157_0_5,
176,632002_000,2512,"P.le Roma ""F""",,0,100028,5157_0_5,
176,632002_000,2516,"P.le Roma ""F""",,0,100028,5157_0_5,
176,632003_000,3710,"P.le Roma ""F""",,0,100002,5157_0_5,
176,632003_000,3714,"P.le Roma ""F""",,0,100002,5157_0_5,
176,632003_000,3718,"P.le Roma ""F""",,0,100002,5157_0_5,
176,632003_000,3722,"P.le Roma ""F""",,0,100002,5157_0_5,
176,632003_000,3732,"P.le Roma ""F""",,0,100003,5157_0_5,
176,632003_000,3736,"P.le Roma ""F""",,0,100003,5157_0_5,
176,632003_000,3740,"P.le Roma ""F""",,0,100003,5157_0_5,
176,632003_000,3744,"P.le Roma ""F""",,0,100003,5157_0_5,
176,632003_000,3755,"P.le Roma ""F""",,0,100004,5157_0_5,
176,632003_000,3759,"P.le Roma ""F""",,0,100004,5157_0_5,
176,632003_000,3763,"P.le Roma ""F""",,0,100004,5157_0_5,
176,632003_000,3773,"P.le Roma ""F""",,0,100005,5157_0_5,
176,632003_000,3777,"P.le Roma ""F""",,0,100005,5157_0_5,
176,632003_000,3781,"P.le Roma ""F""",,0,100005,5157_0_5,
176,632003_000,3794,"P.le Roma ""F""",,0,100006,5157_0_5,
176,632003_000,3798,"P.le Roma ""F""",,0,100006,5157_0_5,
176,632003_000,3802,"P.le Roma ""F""",,0,100006,5157_0_5,
176,632003_000,3820,"P.le Roma ""F""",,0,100007,5157_0_5,
176,632003_000,3824,"P.le Roma ""F""",,0,100007,5157_0_5,
176,632003_000,3828,"P.le Roma ""F""",,0,100007,5157_0_5,
176,632003_000,3842,"P.le Roma ""F""",,0,100008,5157_0_5,
176,632003_000,3846,"P.le Roma ""F""",,0,100008,5157_0_5,
176,632003_000,3850,"P.le Roma ""F""",,0,100008,5157_0_5,
176,632003_000,3860,"P.le Roma ""F""",,0,100009,5157_0_5,
176,632003_000,3864,"P.le Roma ""F""",,0,100009,5157_0_5,
176,632003_000,3868,"P.le Roma ""F""",,0,100009,5157_0_5,
176,632003_000,3885,"P.le Roma ""F""",,0,100010,5157_0_5,
176,632003_000,3889,"P.le Roma ""F""",,0,100010,5157_0_5,
176,632003_000,3893,"P.le Roma ""F""",,0,100010,5157_0_5,
176,632003_000,3910,"P.le Roma ""F""",,0,100019,5157_0_5,
176,632003_000,3914,"P.le Roma ""F""",,0,100019,5157_0_5,
176,632003_000,3918,"P.le Roma ""F""",,0,100019,5157_0_5,
176,632003_000,3922,"P.le Roma ""F""",,0,100019,5157_0_5,
176,632003_000,3935,"P.le Roma ""F""",,0,100020,5157_0_5,
176,632003_000,3939,"P.le Roma ""F""",,0,100020,5157_0_5,
176,632003_000,3943,"P.le Roma ""F""",,0,100020,5157_0_5,
176,632003_000,3947,"P.le Roma ""F""",,0,100020,5157_0_5,
176,632003_000,3953,"P.le Roma ""F""",,0,100021,5157_0_5,
176,632003_000,3959,"P.le Roma ""F""",,0,100021,5157_0_5,
176,632003_000,3963,"P.le Roma ""F""",,0,100021,5157_0_5,
176,632003_000,3967,"P.le Roma ""F""",,0,100021,5157_0_5,
176,632003_000,3974,"P.le Roma ""F""",,0,100022,5157_0_5,
176,632003_000,3978,"P.le Roma ""F""",,0,100022,5157_0_5,
176,632003_000,3982,"P.le Roma ""F""",,0,100022,5157_0_5,
176,632003_000,3986,"P.le Roma ""F""",,0,100022,5157_0_5,
176,632003_000,3996,"P.le Roma ""F""",,0,100023,5157_0_5,
176,632003_000,4000,"P.le Roma ""F""",,0,100023,5157_0_5,
176,632003_000,4004,"P.le Roma ""F""",,0,100023,5157_0_5,
176,632003_000,4015,"P.le Roma ""F""",,0,100024,5157_0_5,
176,632003_000,4019,"P.le Roma ""F""",,0,100024,5157_0_5,
176,632003_000,4023,"P.le Roma ""F""",,0,100024,5157_0_5,
176,632003_000,4027,"P.le Roma ""F""",,0,100024,5157_0_5,
176,632003_000,4034,"P.le Roma ""F""",,0,100025,5157_0_5,
176,632003_000,4038,"P.le Roma ""F""",,0,100025,5157_0_5,
176,632003_000,4042,"P.le Roma ""F""",,0,100025,5157_0_5,
176,632003_000,4046,"P.le Roma ""F""",,0,100025,5157_0_5,
176,632003_000,4061,"P.le Roma ""F""",,0,100026,5157_0_5,
176,632003_000,4065,"P.le Roma ""F""",,0,100026,5157_0_5,
176,632003_000,4069,"P.le Roma ""F""",,0,100026,5157_0_5,
176,632003_000,4076,"P.le Roma ""F""",,0,100027,5157_0_5,
176,632003_000,4080,"P.le Roma ""F""",,0,100027,5157_0_5,
176,632003_000,4084,"P.le Roma ""F""",,0,100027,5157_0_5,
176,632003_000,4088,"P.le Roma ""F""",,0,100027,5157_0_5,
176,632003_000,4106,"P.le Roma ""F""",,0,100028,5157_0_5,
176,632003_000,4110,"P.le Roma ""F""",,0,100028,5157_0_5,
176,632003_000,4114,"P.le Roma ""F""",,0,100028,5157_0_5,
176,632004_000,5177,"P.le Roma ""F""",,0,100002,5157_0_5,
176,632004_000,5181,"P.le Roma ""F""",,0,100002,5157_0_5,
176,632004_000,5185,"P.le Roma ""F""",,0,100002,5157_0_5,
176,632004_000,5189,"P.le Roma ""F""",,0,100002,5157_0_5,
176,632004_000,5199,"P.le Roma ""F""",,0,100003,5157_0_5,
176,632004_000,5203,"P.le Roma ""F""",,0,100003,5157_0_5,
176,632004_000,5207,"P.le Roma ""F""",,0,100003,5157_0_5,
176,632004_000,5211,"P.le Roma ""F""",,0,100003,5157_0_5,
176,632004_000,5222,"P.le Roma ""F""",,0,100004,5157_0_5,
176,632004_000,5226,"P.le Roma ""F""",,0,100004,5157_0_5,
176,632004_000,5230,"P.le Roma ""F""",,0,100004,5157_0_5,
176,632004_000,5240,"P.le Roma ""F""",,0,100005,5157_0_5,
176,632004_000,5244,"P.le Roma ""F""",,0,100005,5157_0_5,
176,632004_000,5248,"P.le Roma ""F""",,0,100005,5157_0_5,
176,632004_000,5261,"P.le Roma ""F""",,0,100006,5157_0_5,
176,632004_000,5265,"P.le Roma ""F""",,0,100006,5157_0_5,
176,632004_000,5269,"P.le Roma ""F""",,0,100006,5157_0_5,
176,632004_000,5287,"P.le Roma ""F""",,0,100007,5157_0_5,
176,632004_000,5291,"P.le Roma ""F""",,0,100007,5157_0_5,
176,632004_000,5295,"P.le Roma ""F""",,0,100007,5157_0_5,
176,632004_000,5309,"P.le Roma ""F""",,0,100008,5157_0_5,
176,632004_000,5313,"P.le Roma ""F""",,0,100008,5157_0_5,
176,632004_000,5317,"P.le Roma ""F""",,0,100008,5157_0_5,
176,632004_000,5327,"P.le Roma ""F""",,0,100009,5157_0_5,
176,632004_000,5331,"P.le Roma ""F""",,0,100009,5157_0_5,
176,632004_000,5335,"P.le Roma ""F""",,0,100009,5157_0_5,
176,632004_000,5352,"P.le Roma ""F""",,0,100010,5157_0_5,
176,632004_000,5356,"P.le Roma ""F""",,0,100010,5157_0_5,
176,632004_000,5360,"P.le Roma ""F""",,0,100010,5157_0_5,
176,632004_000,5377,"P.le Roma ""F""",,0,100019,5157_0_5,
176,632004_000,5381,"P.le Roma ""F""",,0,100019,5157_0_5,
176,632004_000,5385,"P.le Roma ""F""",,0,100019,5157_0_5,
176,632004_000,5389,"P.le Roma ""F""",,0,100019,5157_0_5,
176,632004_000,5402,"P.le Roma ""F""",,0,100020,5157_0_5,
176,632004_000,5406,"P.le Roma ""F""",,0,100020,5157_0_5,
176,632004_000,5410,"P.le Roma ""F""",,0,100020,5157_0_5,
176,632004_000,5414,"P.le Roma ""F""",,0,100020,5157_0_5,
176,632004_000,5420,"P.le Roma ""F""",,0,100021,5157_0_5,
176,632004_000,5426,"P.le Roma ""F""",,0,100021,5157_0_5,
176,632004_000,5430,"P.le Roma ""F""",,0,100021,5157_0_5,
176,632004_000,5434,"P.le Roma ""F""",,0,100021,5157_0_5,
176,632004_000,5441,"P.le Roma ""F""",,0,100022,5157_0_5,
176,632004_000,5445,"P.le Roma ""F""",,0,100022,5157_0_5,
176,632004_000,5449,"P.le Roma ""F""",,0,100022,5157_0_5,
176,632004_000,5453,"P.le Roma ""F""",,0,100022,5157_0_5,
176,632004_000,5463,"P.le Roma ""F""",,0,100023,5157_0_5,
176,632004_000,5467,"P.le Roma ""F""",,0,100023,5157_0_5,
176,632004_000,5471,"P.le Roma ""F""",,0,100023,5157_0_5,
176,632004_000,5482,"P.le Roma ""F""",,0,100024,5157_0_5,
176,632004_000,5486,"P.le Roma ""F""",,0,100024,5157_0_5,
176,632004_000,5490,"P.le Roma ""F""",,0,100024,5157_0_5,
176,632004_000,5494,"P.le Roma ""F""",,0,100024,5157_0_5,
176,632004_000,5501,"P.le Roma ""F""",,0,100025,5157_0_5,
176,632004_000,5505,"P.le Roma ""F""",,0,100025,5157_0_5,
176,632004_000,5509,"P.le Roma ""F""",,0,100025,5157_0_5,
176,632004_000,5513,"P.le Roma ""F""",,0,100025,5157_0_5,
176,632004_000,5528,"P.le Roma ""F""",,0,100026,5157_0_5,
176,632004_000,5532,"P.le Roma ""F""",,0,100026,5157_0_5,
176,632004_000,5536,"P.le Roma ""F""",,0,100026,5157_0_5,
176,632004_000,5543,"P.le Roma ""F""",,0,100027,5157_0_5,
176,632004_000,5547,"P.le Roma ""F""",,0,100027,5157_0_5,
176,632004_000,5551,"P.le Roma ""F""",,0,100027,5157_0_5,
176,632004_000,5555,"P.le Roma ""F""",,0,100027,5157_0_5,
176,632004_000,5573,"P.le Roma ""F""",,0,100028,5157_0_5,
176,632004_000,5577,"P.le Roma ""F""",,0,100028,5157_0_5,
176,632004_000,5581,"P.le Roma ""F""",,0,100028,5157_0_5,
176,632005_000,7278,"P.le Roma ""F""",,0,100021,5157_0_5,
176,632005_000,7302,"P.le Roma ""F""",,0,100022,5157_0_5,
176,632005_000,7327,"P.le Roma ""F""",,0,100023,5157_0_5,
176,632005_000,7350,"P.le Roma ""F""",,0,100024,5157_0_5,
176,632006_000,9366,"P.le Roma ""F""",,0,100021,5157_0_5,
176,632006_000,9390,"P.le Roma ""F""",,0,100022,5157_0_5,
176,632006_000,9415,"P.le Roma ""F""",,0,100023,5157_0_5,
176,632006_000,9438,"P.le Roma ""F""",,0,100024,5157_0_5,
177,632001_000,56,"Tronchetto ""B""",,0,100002,5157_0_6,
177,632001_000,85,"P.le Roma ""F""",,0,100003,5157_0_6,
177,632001_000,89,"P.le Roma ""F""",,0,100004,5157_0_6,
177,632001_000,144,"P.le Roma ""F""",,0,100005,5157_0_6,
177,632001_000,146,"P.le Roma ""F""",,0,100006,5157_0_6,
177,632001_000,262,"P.le Roma ""F""",,0,100009,5157_0_6,
177,632001_000,291,"P.le Roma ""F""",,0,100010,5157_0_6,
177,632001_000,347,"P.le Roma ""F""",,0,100012,5157_0_6,
177,632001_000,394,"P.le Roma ""F""",,0,100016,5157_0_6,
177,632001_000,417,"P.le Roma ""F""",,0,100017,5157_0_6,
177,632001_000,465,"P.le Roma ""F""",,0,100019,5157_0_6,
177,632001_000,615,"P.le Roma ""F""",,0,100025,5157_0_6,
177,632001_000,796,"P.le Roma ""F""",,0,100095,5157_0_6,
177,632002_000,2208,"P.le Roma ""F""",,0,100006,5157_0_6,
177,632002_000,2274,"P.le Roma ""F""",,0,100009,5157_0_6,
177,632002_000,2328,"P.le Roma ""F""",,0,100019,5157_0_6,
177,632002_000,2333,"P.le Roma ""F""",,0,100020,5157_0_6,
177,632002_000,2372,"P.le Roma ""F""",,0,100022,5157_0_6,
177,632002_000,2392,"P.le Roma ""F""",,0,100022,5157_0_6,
177,632002_000,2452,"Tronchetto ""B""",,0,100025,5157_0_6,
177,632002_000,2494,"P.le Roma ""F""",,0,100027,5157_0_6,
177,632002_000,2570,"P.le Roma ""F""",,0,100091,5157_0_6,
177,632003_000,3806,"P.le Roma ""F""",,0,100006,5157_0_6,
177,632003_000,3872,"P.le Roma ""F""",,0,100009,5157_0_6,
177,632003_000,3926,"P.le Roma ""F""",,0,100019,5157_0_6,
177,632003_000,3931,"P.le Roma ""F""",,0,100020,5157_0_6,
177,632003_000,3970,"P.le Roma ""F""",,0,100022,5157_0_6,
177,632003_000,3990,"P.le Roma ""F""",,0,100022,5157_0_6,
177,632003_000,4050,"Tronchetto ""B""",,0,100025,5157_0_6,
177,632003_000,4092,"P.le Roma ""F""",,0,100027,5157_0_6,
177,632003_000,4168,"P.le Roma ""F""",,0,100091,5157_0_6,
177,632004_000,5273,"P.le Roma ""F""",,0,100006,5157_0_6,
177,632004_000,5339,"P.le Roma ""F""",,0,100009,5157_0_6,
177,632004_000,5393,"P.le Roma ""F""",,0,100019,5157_0_6,
177,632004_000,5398,"P.le Roma ""F""",,0,100020,5157_0_6,
177,632004_000,5437,"P.le Roma ""F""",,0,100022,5157_0_6,
177,632004_000,5457,"P.le Roma ""F""",,0,100022,5157_0_6,
177,632004_000,5517,"Tronchetto ""B""",,0,100025,5157_0_6,
177,632004_000,5559,"P.le Roma ""F""",,0,100027,5157_0_6,
